I,SoC,V
-14.8,86,575.9
-14.7,86,575.2
-14.6,86,575.7
-14.7,86,575
-14.8,86,575.2
-14.6,86,575
-15.5,86,575
-16.1,86,575
-16.1,86,575
-16.2,86,575
-16,86,575.4
-15.9,86,575
-15.9,86,572
-16,86,575
-16,86,575
-16,86,572.2
-16.1,86,572.2
-16.1,86,575
-16.1,86,572
-16.1,86,572.2
-16,86,575.2
-16,86,575.2
-15.9,86,575
-16.1,86,575.4
-16,86,574.6
-16,86,572.2
-15.9,86,575.2
-15.9,86,575.2
-15.9,86,575.2
-15.9,86,572.4
-16,86,572
-16,86,575.2
-16,86,575.2
-16,86,572.2
-16,86,572.2
-15.9,86,572.2
-15.9,86,575.2
-16.1,86,572.2
-16.1,85,575.2
-16.1,85,575.2
-15.9,85,571.6
-15.9,85,571.6
-15.9,85,571.6
-15.9,85,572
-15.9,85,572
-16.1,85,575.2
-16.1,85,572.2
-16.1,85,571.6
-16.1,85,575
-15.9,85,571.6
-16.1,85,575.2
-15.9,85,571.6
-16,85,571.6
-16,85,571.6
-15.9,85,575.2
-16.1,85,572
-16,85,571.6
-16.2,85,572.4
-16.1,85,572
-16.2,85,575
-16.2,85,574.6
-16.2,85,574.6
-16.1,85,571.6
-15.9,85,575.2
-15.9,85,571.6
-15.9,85,572.2
-15.9,85,575
-15.9,85,572.2
-16.2,85,571.6
-15.9,85,571.8
-16,85,571.6
-15.9,85,572
-16,85,571.4
-16.2,85,571.4
-15.9,85,571.8
-16.1,85,572
-16,85,572.4
-15.9,85,571.4
-15.9,85,571.6
-15.9,85,571.6
-16,85,575.2
-16.1,85,571.4
-16.1,85,575
-15.9,85,571.8
-15.9,85,575.2
-16,85,575.2
-15.9,85,575
-16.2,85,575
-16.1,85,575.2
-16,85,574.6
-16,85,571.4
-16,85,572
-16.2,85,571.6
-16,85,571.6
-16,85,571.6
-16,85,570.7
-16,85,571.4
-16.6,85,571.6
-17.7,85,572.2
-17.9,85,572
-17.9,85,571.6
-17.9,85,572
-17.7,85,570.7
-17.8,85,571.6
-17.8,85,571.6
-17.7,85,571.4
-17.8,85,572.2
-17.8,85,571.6
-17.7,85,571.6
-17.7,85,570.7
-17.7,85,571.6
-17.8,85,571.4
-17.8,85,571.4
-17.8,85,570.5
-17.8,85,570.5
-17.8,85,571.4
-17.8,85,571.6
-17.7,85,570.7
-17.7,85,570.7
-17.7,85,571.4
-17.7,85,571.6
-17.9,85,570.1
-17.8,85,570.7
-17.8,85,570.7
-17.8,85,570.3
-17.8,85,570.3
-17.8,85,571.6
-17.8,85,570.7
-17.8,85,570.7
-17.8,85,570.5
-17.8,85,570.3
-17.8,85,570.7
-17.8,85,570.7
-17.9,85,571.8
-17.9,85,570.5
-17.9,85,570.5
-17.8,85,570.7
-17.7,85,570.1
-17.7,85,570.1
-17.8,85,570.5
-17.7,84,570.1
-17.9,84,570.1
-17.9,84,571.6
-17.9,84,571.6
-17.9,84,570.7
-17.8,84,570.5
-17.8,84,570.5
-17.8,84,571.6
-17.8,84,570.5
-17.8,84,570.5
-17.8,84,570.1
-17.8,84,570.1
-17.7,84,570.7
-17.7,84,570.7
-17.7,84,570.5
-17.9,84,570.3
-17.9,84,570.3
-17.8,84,570.7
-17.6,84,569.9
-17.8,84,570.7
-17.9,84,570.5
-17.9,84,570.3
-17.8,84,569.9
-17.8,84,570.5
-17.9,84,570.5
-17.9,84,570.1
-17.8,84,570.7
-17.8,84,570.5
-17.8,84,570.1
-17.9,84,570.1
-17.9,84,570.1
-17.9,84,571.4
-17.8,84,570.1
-17.9,84,570.1
-17.8,84,570.7
-17.7,84,570.5
-17.8,84,570.5
-17.7,84,569.9
-17.9,84,570.3
-17.7,84,570.1
-17.7,84,570.1
-17.6,84,570.1
-17.7,84,570.1
-17.7,84,570.9
-17.7,84,569.9
-18,84,569.2
-22,84,569.9
-22.1,84,569.2
-22.1,84,569.2
-22,84,569.4
-22.2,84,570.1
-22,84,569.4
-22.2,84,569.4
-22.2,84,569.4
-22.1,84,569.4
-22.1,84,570.1
-22,84,568.6
-22.1,84,569
-22,84,569.2
-22,84,570.1
-22,84,569
-22,84,569.2
-22.1,84,569.4
-22.2,84,569.2
-22,84,569.4
-22.2,84,569.7
-22.2,84,569
-22.2,84,569
-22.1,84,569
-22.2,84,569.7
-22.1,84,569
-22.2,84,569.2
-22.1,84,569
-22.1,84,569
-22.1,84,568.6
-22.3,84,568.8
-22.2,84,569
-22.1,84,569.4
-22.1,84,569
-22.2,84,568.4
-22.3,84,569.2
-22,84,569.4
-22.2,84,569
-22.2,84,568.6
-22,83,569
-22,83,569
-22.1,83,569
-22.2,83,569.4
-22.1,83,568.8
-22.2,83,568.6
-22.1,83,568.6
-22.1,83,569.2
-22.1,83,568.6
-22.1,83,568.6
-22.2,83,568.4
-22.2,83,569
-22.2,83,569
-22.2,83,569
-22.2,83,569
-22.2,83,569
-22.1,83,569
-22.2,83,567.1
-22.2,83,569
-22.3,83,569.7
-22.1,83,567.7
-22.1,83,567.7
-22.1,83,568.6
-22.1,83,568.6
-22.2,83,568.8
-22.2,83,569.2
-22.2,83,569.2
-22.1,83,567.1
-22.2,83,568.6
-22.2,83,568.6
-22.2,83,568.6
-22.2,83,567.1
-22.2,83,567.5
-22,83,567.5
-22.2,83,568.6
-22.2,83,568.8
-22.1,83,569.2
-22.1,83,567.1
-22.1,83,567.1
-22.1,83,567.5
-22.1,83,567.5
-22.1,83,568.4
-22.1,83,568.6
-22.1,83,568.4
-22.3,83,567.1
-22.1,83,567.5
-22.2,83,567.3
-22.2,83,567.1
-22.2,83,567.1
-22.2,83,567.1
-22,83,568.6
-22,83,567.1
-22.3,83,569
-22.1,83,567.1
-24.1,83,567.5
-24,83,567.5
-23.9,83,566.8
-23.9,83,566.8
-23.8,83,567.1
-23.9,83,566.8
-23.8,83,567.1
-23.9,83,566.4
-23.9,83,566.9
-23.9,83,568.6
-24,83,567.1
-24.1,83,566.9
-24,83,567.5
-24,83,567.5
-24,83,567.1
-23.8,83,566.9
-23.8,83,566.9
-24,83,567.1
-24,83,567.1
-23.9,83,566.9
-23.9,83,566.9
-23.8,83,566.9
-23.8,83,566.2
-23.9,82,566.2
-24,82,567.1
-24,82,566.8
-24,82,567.1
-23.9,82,566.2
-23.9,82,566.2
-24,82,566.4
-24,82,566.8
-24,82,566
-23.9,82,567.1
-24,82,567.1
-23.9,82,567.1
-23.9,82,566.9
-23.9,82,566
-23.9,82,566
-23.9,82,566.4
-23.8,82,566.9
-23.9,82,566.4
-24.1,82,566.8
-24.1,82,566.8
-23.9,82,566.2
-23.9,82,566.9
-23.9,82,566.2
-23.9,82,566
-24,82,567.1
-24,82,566.4
-24.1,82,566.8
-24,82,566.9
-23.9,82,566.4
-24,82,566.2
-24.1,82,566.9
-23.9,82,566.2
-24,82,566.4
-24,82,566.4
-24.1,82,566.9
-24,82,566.2
-24,82,566.2
-24,82,566.8
-24,82,566.2
-24,82,566.2
-24.1,82,566
-24,82,566.4
-24,82,565.6
-24,82,565.6
-24.1,82,566
-24,82,566
-24,82,566
-23.9,82,566
-23.9,82,565.6
-24,82,566.4
-24,82,566.4
-24.1,82,566.2
-24.1,82,566.9
-24.1,82,566.9
-24,82,566.9
-24,82,566.4
-24,82,566
-24,82,566
-24,82,566
-24,82,566
-24,82,566.2
-23.9,82,566.4
-24.1,82,565.6
-24.1,82,565.6
-24.1,82,566
-24.1,82,566.8
-28.1,82,566
-28.1,82,566
-28,82,565.6
-27.9,81,565.4
-27.9,81,565.4
-27.9,81,565.4
-28,81,564.3
-28.1,81,565.6
-27.9,81,564.7
-27.9,81,565.4
-27.9,81,565.6
-27.9,81,565.6
-28,81,565.4
-27.9,81,564.5
-27.9,81,565.6
-28,81,565.4
-28.1,81,565.4
-27.9,81,564.1
-28,81,565.6
-28,81,564.5
-28.1,81,565.4
-28.1,81,565.4
-28.1,81,565.4
-28,81,564.5
-28,81,564.7
-27.9,81,564.5
-28.1,81,564.7
-28,81,564.7
-27.9,81,565.6
-27.9,81,565.4
-27.9,81,565.6
-28,81,564.7
-28.1,81,564.5
-27.9,81,565.6
-28,81,564.7
-28.1,81,565.4
-28,81,565.4
-28.1,81,564.3
-28.1,81,564.7
-28.1,81,565.6
-28.1,81,565.6
-28,81,564.1
-28,81,564.1
-28,81,564.7
-28,81,564.7
-28,81,564.1
-28,81,564.5
-28.1,81,564.3
-28,81,564.1
-28.1,81,564.7
-27.9,81,564.1
-28,81,564.7
-28,81,564.1
-28,81,564.1
-28,81,564.5
-28.1,81,564.5
-28.1,81,564.1
-28,81,563.8
-28,81,564.1
-28,81,564.1
-28,81,564.3
-28.1,81,565.4
-28,81,564.5
-28,81,564.7
-28.1,80,564.1
-28,80,565.3
-28,80,564.1
-28,80,564.1
-28.2,80,564.7
-28.1,80,564.5
-28,80,564.7
-28,80,564.7
-28,80,564.1
-28.1,80,564.7
-28.1,80,563.9
-28,80,564.1
-28.1,80,563.9
-28.1,80,564.5
-28.1,80,564.5
-28,80,563.9
-28.1,80,564.1
-28,80,563.9
-28.1,80,564.5
-27.9,80,564.1
-27.9,80,564.1
-28,80,563.8
-28.1,80,564.1
-28.1,80,563.9
-28.1,80,563.9
-28,80,564.5
-26.9,80,564.5
-26.8,80,564.1
-26.9,80,564.1
-26.9,80,563.9
-26.9,80,563.9
-26.9,80,563.9
-27,80,564.5
-27,80,564.5
-27,80,564.5
-27,80,564.5
-26.9,80,563.9
-27,80,564.1
-27,80,564.1
-26.9,80,563.9
-26.9,80,563.9
-26.9,80,564.1
-26.9,80,564.5
-26.8,80,563.9
-26.8,80,563.9
-26.9,80,563.9
-26.9,80,563.2
-26.8,80,563.9
-26.9,80,563.9
-26.9,80,563.2
-26.9,80,563.2
-26.9,80,563.2
-27,80,563.9
-26.9,80,564.1
-27,80,564.1
-26.8,80,563.2
-27,80,563.2
-27,80,563.9
-26.8,80,563.9
-26.9,80,564.5
-26.9,80,564.5
-26.8,80,563.4
-26.8,80,563.9
-27,79,563.2
-27,79,564.5
-26.9,79,563.2
-27,79,564.5
-26.8,79,564.1
-26.8,79,564.1
-27,79,563.9
-27,79,564.1
-26.9,79,563.9
-26.9,79,563.8
-26.9,79,563.2
-27,79,563.9
-27,79,563.9
-26.9,79,563.2
-26.8,79,563.4
-27.1,79,563.9
-27,79,563.4
-27,79,563.4
-27,79,563.4
-26.9,79,563.9
-26.9,79,563.2
-26.9,79,563.2
-27,79,563.9
-27.1,79,564.1
-26.8,79,563.2
-26.8,79,563.4
-26.8,79,563.2
-26.9,79,563.2
-26.9,79,564.5
-27,79,563.2
-26.9,79,564.1
-27,79,563.2
-26.9,79,563.8
-26.8,79,563
-26.9,79,563.2
-26.9,79,563.9
-27,79,563.4
-26.9,79,563.2
-26.9,79,564.1
-26.9,79,563.2
-26.9,79,563.2
-26.8,79,562.8
-27,79,563.4
-27,79,564.1
-27,79,563.8
-26.9,79,563.9
-26.9,79,563.4
-27.1,79,562.6
-27,79,564.1
-27,79,563
-27,79,563
-27,79,562.6
-26.8,79,563.2
-27,79,562.8
-27.2,79,563.2
-27.1,79,563.8
-27.1,79,563
-27.1,79,563.2
-27.2,79,564.1
-27.2,79,564.1
-27.2,79,563.2
-27.1,79,563.8
-27.2,78,562.6
-27.2,78,563.2
-27.1,78,562.6
-27.1,78,563.8
-27.1,78,563
-27.1,78,563
-27.1,78,563
-27.1,78,561.3
-27.2,78,563
-27.1,78,563.2
-27.1,78,563.2
-27.2,78,563
-27.1,78,562.6
-27.2,78,563
-27.2,78,563.2
-27.2,78,563.2
-27.2,78,563.2
-27.1,78,563.9
-27,78,563
-27.1,78,563
-27.1,78,563
-27.1,78,561.3
-27.1,78,562.6
-27.1,78,562.6
-27.2,78,563.4
-27.1,78,563
-27.1,78,562.8
-27.1,78,562.8
-27.1,78,561.5
-27.2,78,562.6
-27.2,78,562.6
-27.1,78,563.2
-27,78,561.5
-27.1,78,563.4
-27.1,78,563
-27.2,78,563.2
-27.1,78,563
-27.2,78,561.5
-27.3,78,563.9
-27.3,78,562.6
-27.2,78,563.4
-27.2,78,563.4
-27.2,78,562.6
-27.1,78,563.4
-27.2,78,562.8
-27.1,78,561.1
-27.3,78,562.6
-27.3,78,562.6
-27.2,78,563
-27.2,78,563
-27.3,78,562.6
-27.2,78,562.6
-27.2,78,563.2
-27.2,78,563
-27.1,78,563.8
-27,78,562.6
-27.1,78,562.6
-27.1,78,563.9
-27.1,78,563
-27.3,78,562.6
-27.3,78,562.5
-27.2,78,561.3
-27.3,78,561.3
-27.3,77,562.6
-27.1,77,562.6
-27.2,77,562.8
-27.2,77,562.8
-27.2,77,561.3
-27.3,77,563.2
-27.2,77,562.6
-27.1,77,563.2
-27.2,77,562.6
-27.1,77,562.8
-27.1,77,562.5
-27.2,77,561.1
-27.1,77,561.1
-27.2,77,563.2
-27.3,77,563
-27.2,77,562.5
-27.3,77,562.6
-27.2,77,561.3
-26.9,77,562.8
-23.6,77,563.4
-23.6,77,563.4
-23.6,77,563.4
-23.6,77,562.6
-23.7,77,562.8
-23.8,77,562.6
-23.7,77,561.1
-23.7,77,562.5
-23.6,77,563
-23.6,77,562.5
-23.7,77,563.2
-23.7,77,563
-23.6,77,561.1
-23.7,77,563.2
-23.7,77,562.6
-23.7,77,563.8
-23.7,77,562.6
-23.6,77,563.2
-23.6,77,563.4
-23.6,77,563.4
-23.5,77,562.6
-23.6,77,563
-23.7,77,563.2
-23.7,77,563.4
-23.7,77,562.6
-23.7,77,562.6
-23.6,77,563.2
-23.6,77,563.2
-23.7,77,562.8
-23.7,77,561.3
-23.7,77,563
-23.6,77,563
-23.6,77,563
-23.6,77,563
-23.6,77,561.3
-23.7,77,561.3
-23.6,77,563
-23.6,77,563
-23.7,77,562.6
-23.7,77,563
-23.6,77,563.4
-23.7,77,562.5
-23.5,77,563
-23.5,77,563
-23.6,77,561.1
-23.6,77,561.1
-23.6,77,562.6
-23.5,77,562.6
-23.6,77,563.2
-23.7,76,562.6
-23.7,76,562.6
-23.7,76,563.4
-23.7,76,563.4
-23.6,76,561.1
-23.7,76,562.6
-23.7,76,561.1
-23.7,76,561.5
-23.7,76,562.6
-23.7,76,563
-23.7,76,563
-23.7,76,563
-23.7,76,562.8
-23.8,76,563
-23.7,76,563
-23.6,76,562.6
-23.7,76,563.2
-23.7,76,561.1
-23.8,76,563
-23.8,76,563
-23.8,76,561.1
-23.6,76,562.6
-23.6,76,563.2
-23.7,76,563
-23.6,76,563
-23.6,76,563
-23.6,76,562.6
-23.7,76,561.1
-23.7,76,561.1
-23.7,76,561.1
-23.7,76,561.1
-23.7,76,561
-23.6,76,562.6
-23.7,76,561
-23.7,76,561.1
-23.6,76,563
-23.6,76,562.5
-23.8,76,563.2
-23.6,76,562.6
-23.7,76,562.5
-23.7,76,561.1
-27.9,76,561
-27.8,76,560.4
-27.8,76,560.4
-27.8,76,560.4
-27.9,76,561
-27.8,76,561
-27.8,76,561.1
-27.9,76,561.1
-27.7,76,560.8
-27.7,76,560.8
-27.7,76,561
-27.9,76,561
-27.8,76,560.8
-27.7,76,561
-27.8,76,560.4
-27.9,76,560.2
-27.8,76,560.4
-27.7,76,561
-27.7,76,561.1
-27.8,76,560.8
-27.8,76,560.4
-27.9,76,560.2
-27.9,76,560.4
-27.7,76,560.2
-27.8,76,560.4
-27.9,76,561.1
-27.8,76,561.1
-27.9,75,561
-27.9,75,561.5
-27.9,75,561.5
-27.7,75,560.4
-27.8,75,561.1
-27.7,75,560.8
-27.9,75,561
-27.7,75,560.4
-27.8,75,560.2
-27.9,75,561
-27.9,75,560.2
-27.9,75,561.1
-27.9,75,560.2
-27.8,75,560.4
-27.8,75,561.5
-27.9,75,560.4
-27.8,75,560.2
-27.7,75,560.2
-28,75,561
-28,75,561
-27.9,75,561.1
-27.9,75,560.2
-27.9,75,560.4
-27.9,75,560.2
-27.8,75,561
-27.9,75,561
-27.9,75,561
-27.9,75,560
-27.7,75,560.2
-27.8,75,560.2
-27.8,75,560.2
-27.8,75,560.4
-27.8,75,561
-27.8,75,561
-28,75,560.2
-28,75,560.2
-28,75,560.2
-27.8,75,561
-27.8,75,560.4
-27.7,75,560.2
-27.7,75,560.2
-27.7,75,560.2
-27.7,75,560.2
-27.7,75,560.2
-27.7,75,560.2
-27.7,75,560.2
-27.7,75,560.2
-27.7,75,560.2
-27.7,75,560.2
-27.7,75,560.2
-27.7,75,560.2
-27.7,75,560.2
-27.7,75,560.2
-27.7,75,560.2
-27.7,75,560.2
-27.7,75,560.2
-27.7,75,560.2
-27.7,75,560.2
-27.7,75,560.2
-27.7,75,560.2
-27.7,75,560.2
-27.7,75,560.2
-27.9,74,560.4
-27.9,74,560.2
-27.9,74,560.2
-29.3,74,560
-29.3,74,560.2
-29.2,74,560.4
-29.3,74,559.6
-29.2,74,559.6
-29.3,74,559.8
-29.3,74,560.2
-29.2,74,559.6
-29.3,74,560
-29.3,74,560
-29.3,74,560.8
-29.1,74,560.4
-29.2,74,560
-29.2,74,560.4
-29.2,74,560.2
-29.3,74,560
-29.2,74,560
-29.1,74,559.5
-29.2,74,559.6
-29.3,74,559.8
-29.3,74,560.4
-29.3,74,560
-29.2,74,559.6
-29.3,74,559.6
-29.1,74,560
-29.2,74,560
-29.3,74,559.5
-29.2,74,560
-29.2,74,560
-29.1,74,560.2
-29.2,74,560.2
-29.2,74,559.6
-29.3,74,559.6
-29.4,74,560.2
-29.2,74,559.5
-29.1,74,559.6
-29.2,74,560
-29.3,74,559.6
-29.3,74,559.6
-29.3,74,560.2
-29.2,74,558.5
-29.2,74,559.6
-29.4,74,559.8
-29.3,74,559.5
-29.3,74,559.5
-29.3,74,560.2
-29.2,74,559.6
-29.3,74,559.5
-29.2,74,559.6
-29.2,74,558.5
-29.2,74,558.5
-29.2,74,559.6
-29.3,74,559.5
-29.2,74,559.6
-29.3,73,559.6
-29.3,73,559.6
-29.3,73,559.8
-29.3,73,560
-29.3,73,560
-29.4,73,558.7
-29.4,73,560
-29.3,73,559.6
-29.3,73,558.7
-29.3,73,558.7
-29.2,73,558.7
-29.2,73,558.7
-29.3,73,560
-29.3,73,558.2
-29.3,73,560
-29.3,73,559.6
-29.3,73,559.6
-29.2,73,559.6
-29.2,73,559.6
-29.2,73,558.7
-29.3,73,558.7
-29.3,73,558.7
-29.1,73,558.7
-29.4,73,559.5
-29.3,73,559.5
-29.3,73,559.5
-29.3,73,558.2
-29.2,73,559.5
-29.3,73,558.7
-29.3,73,558.7
-29.3,73,558.5
-29.3,73,559.5
-29.2,73,559.3
-26.5,73,560
-26.5,73,560
-26.5,73,560
-26.5,73,559.5
-26.6,73,560
-26.6,73,559.5
-26.6,73,558.7
-26.6,73,558.7
-26.5,73,559.6
-26.5,73,558.7
-26.5,73,559.5
-26.5,73,559.3
-26.5,73,558.7
-26.6,73,559.6
-26.4,73,559.5
-26.6,73,560.2
-26.5,73,559.5
-26.5,73,558.7
-26.5,73,559.6
-26.5,73,559.6
-26.7,73,559.6
-26.6,73,558.7
-26.6,73,560
-26.6,73,558.7
-26.6,73,560
-26.6,73,559.6
-26.5,73,559.6
-26.6,73,559.5
-26.5,72,559.5
-26.7,72,559.5
-26.7,72,558.7
-26.6,72,559.5
-26.6,72,559.6
-26.6,72,560
-26.6,72,559.6
-26.6,72,558.7
-26.6,72,559.6
-26.6,72,559.6
-26.6,72,558.7
-26.5,72,559.5
-26.6,72,559.6
-26.7,72,559.6
-26.6,72,559.6
-26.6,72,559.5
-26.6,72,559.5
-26.6,72,559.6
-26.7,72,558.5
-26.6,72,559.5
-26.7,72,559.5
-26.5,72,560
-26.5,72,559.6
-26.6,72,558.5
-26.6,72,558.7
-26.6,72,559.5
-26.6,72,559.5
-26.7,72,559.8
-26.7,72,558.7
-26.5,72,559.6
-26.6,72,559.5
-26.5,72,559.5
-26.5,72,559.6
-26.6,72,558.7
-26.6,72,558.7
-26.6,72,559.8
-26.5,72,558.7
-26.6,72,559.6
-26.7,72,558.7
-26.5,72,558.7
-26.5,72,558.7
-26.6,72,560
-26.5,72,558.5
-26.5,72,558.5
-26.5,72,558.5
-26.6,72,559.5
-26.6,72,559.5
-26.5,72,558.3
-26.6,72,559.6
-26.5,72,558.3
-26.5,72,558.5
-26.6,72,559.6
-26.6,72,560
-26.6,72,558.7
-26.5,72,559.5
-26.6,72,558.5
-26.5,72,558.5
-26.6,72,558.5
-26.6,72,558.5
-26.5,72,558.2
-26.5,72,558.5
-26.5,72,558
-28,72,558.5
-28,71,558.2
-28,71,558.2
-28,71,558.2
-27.9,71,558.2
-27.9,71,558.7
-27.9,71,558.7
-27.9,71,558.5
-27.9,71,558.3
-27.9,71,558.5
-27.9,71,558.5
-28.1,71,558
-28.1,71,558.5
-28.1,71,558.5
-28,71,558
-28.1,71,558.7
-28.1,71,559.6
-28.1,71,559.6
-28.2,71,559.5
-28.2,71,559.5
-28.2,71,559.5
-27.9,71,558.2
-27.9,71,559.3
-27.9,71,559.3
-28,71,558.2
-28,71,558.5
-27.9,71,558.2
-27.9,71,558.2
-28,71,558.3
-28,71,558
-27.9,71,558
-28.1,71,558.7
-28.1,71,558.7
-28.1,71,558.5
-27.9,71,559.5
-28,71,558.2
-28.1,71,559.5
-28.1,71,558.5
-28.1,71,558.5
-28.1,71,558.2
-28.1,71,558.7
-28.1,71,558
-28.2,71,558
-28,71,559.5
-28,71,558.7
-27.9,71,558
-27.9,71,558.5
-28.1,71,558
-28,71,558.5
-28.1,71,558.2
-28,71,558.7
-28,71,558
-27.8,71,557.4
-28,71,558.5
-28.1,71,558.7
-27.9,71,558.7
-27.9,71,558.2
-27.9,71,558.2
-28.1,71,558.2
-28.1,71,558
-28.2,71,558.2
-28.1,71,557.4
-28,71,558
-27.9,70,557.8
-27.9,70,557.4
-28.1,70,558.2
-28.2,70,558
-28,70,558.2
-28,70,558.5
-28,70,558.2
-28.1,70,557.4
-28.1,70,558.5
-28.1,70,558
-28.1,70,558.2
-28.1,70,558.5
-28.1,70,558.5
-27.9,70,558.2
-27.9,70,558.5
-28.1,70,558.5
-28.1,70,558.5
-28.1,70,558
-28.1,70,558.2
-28.1,70,558
-28.1,70,558.7
-28,70,557.2
-27.9,70,558.2
-28.1,70,557.4
-28.1,70,558.2
-28.1,70,558
-28,70,558
-26.9,70,558.2
-27.1,70,558.7
-27.1,70,558.3
-27.1,70,558.2
-27.1,70,558.2
-27.1,70,558
-26.9,70,558
-27,70,557.8
-27,70,557.8
-27.1,70,557.8
-27.1,70,558.2
-27,70,557.4
-27.1,70,557.8
-27,70,558
-27,70,558
-27,70,557.4
-27.2,70,558
-27.1,70,558.2
-26.9,70,558
-27,70,558
-27,70,558.2
-27,70,558.7
-27,70,558.7
-27.1,70,558
-27.1,70,558
-27,70,558.5
-27.1,70,557.8
-27.1,70,557.8
-27.1,70,558.2
-27,70,557.4
-27.1,70,557.2
-27.1,70,557.2
-27.1,70,558
-27.2,70,558.5
-27.2,70,558.5
-27.1,69,558.2
-27.1,69,558
-27,69,557.8
-27.1,69,558.2
-27,69,558.2
-27,69,558.2
-27,69,558.2
-27.1,69,558.2
-27.1,69,558.2
-27.1,69,558.2
-27.1,69,557.4
-27.1,69,557.2
-27.1,69,557.8
-27.1,69,557.8
-27.1,69,557.2
-27.1,69,558.2
-27.1,69,557.2
-27.1,69,557.2
-27,69,558.2
-27.1,69,558
-27.1,69,558
-27,69,557.4
-27.1,69,557.4
-27.1,69,557.4
-27.1,69,557.4
-27,69,558.5
-26.9,69,557.2
-27,69,558.2
-27,69,557
-27.1,69,557
-26.9,69,558.2
-26.9,69,557.2
-27.2,69,558
-27,69,558
-27,69,558
-27,69,557.2
-27.1,69,558.2
-27.1,69,557
-27.1,69,557.8
-27.1,69,558.2
-27.2,69,556.7
-27.2,69,556.7
-27,69,557
-27,69,557.8
-27.1,69,558.3
-27.1,69,558.2
-27.2,69,557.2
-26.9,69,557.2
-26.9,69,557.4
-27.1,69,557.4
-27.1,69,557.4
-27,69,557.2
-27,69,558
-27,69,557.4
-27,69,557.8
-27.1,69,557.4
-26.5,69,557.4
-26.4,69,558
-26.6,69,557.8
-26.5,69,557
-26.5,69,557
-26.3,69,557.2
-26.4,69,557.2
-26.5,68,557.2
-26.5,68,558.2
-26.4,68,558
-26.5,68,558
-26.6,68,557.2
-26.5,68,557.2
-26.4,68,557.4
-26.5,68,557.4
-26.5,68,557
-26.5,68,558
-26.6,68,557
-26.4,68,558.2
-26.6,68,557
-26.4,68,557.4
-26.5,68,557.4
-26.6,68,557.2
-26.6,68,557.2
-26.4,68,558.2
-26.6,68,558
-26.5,68,557.4
-26.5,68,558
-26.5,68,557.4
-26.5,68,558
-26.5,68,557.2
-26.4,68,557
-26.4,68,558
-26.4,68,557
-26.4,68,557.2
-26.5,68,556.7
-26.5,68,557
-26.5,68,557
-26.5,68,557.4
-26.4,68,558
-26.4,68,557
-26.4,68,558
-26.4,68,558
-26.3,68,556.7
-26.3,68,556.7
-26.5,68,557.4
-26.6,68,557.2
-26.6,68,557.2
-26.5,68,558
-26.6,68,557.2
-26.6,68,557.2
-26.4,68,557.2
-26.4,68,557.4
-26.5,68,558
-26.5,68,558
-26.4,68,556.7
-26.4,68,558
-26.5,68,556.8
-26.4,68,557.2
-26.4,68,557
-26.4,68,557
-26.4,68,557
-26.4,68,556.8
-26.6,68,557.2
-26.5,68,556.7
-26.6,68,557
-26.5,68,558.2
-26.6,68,556.5
-26.5,68,557.2
-26.4,68,556.8
-26.4,68,557
-26.4,67,556.7
-26.4,67,557
-26.4,67,557.2
-26.4,67,557.2
-26.5,67,557.4
-26.5,67,557
-26.6,67,558
-26.5,67,556.7
-26.5,67,556.7
-26.5,67,557.4
-26.4,67,558
-26.5,67,557
-26.5,67,557.2
-26.4,67,557.4
-26.4,67,558
-26.5,67,557.4
-26.4,67,556.7
-26.5,67,556.5
-26.6,67,556.8
-22.3,67,557.2
-22.5,67,558
-22.6,67,557
-22.5,67,557.2
-22.5,67,557
-22.4,67,557.2
-22.4,67,557
-22.4,67,557.4
-22.5,67,557
-22.5,67,557
-22.5,67,558
-22.5,67,557
-22.4,67,557.4
-22.3,67,557.2
-22.5,67,557
-22.5,67,556.7
-22.4,67,557.8
-22.6,67,557.2
-22.5,67,556.8
-22.5,67,557.8
-22.4,67,557.8
-22.5,67,556.7
-22.4,67,557
-22.6,67,558.2
-22.5,67,557.2
-22.3,67,557.4
-22.4,67,557.2
-22.4,67,557.2
-22.3,67,557.2
-22.5,67,556.8
-22.5,67,557
-22.3,67,558
-22.5,67,557.4
-22.5,67,557.8
-22.5,67,557.2
-22.5,67,557.2
-22.5,67,558
-22.6,67,557.2
-22.5,67,557.2
-22.4,67,557.4
-22.4,67,556.8
-22.4,67,557
-22.4,67,557.2
-22.5,67,558
-22.5,67,558
-22.3,67,557
-22.4,67,557.4
-22.3,67,557.2
-22.3,67,557.4
-22.4,67,557.2
-22.4,67,557.4
-22.4,67,556.7
-22.4,67,557
-22.3,66,557
-22.4,66,557
-22.4,66,557
-22.4,66,557.4
-22.4,66,557.2
-22.4,66,557.2
-22.4,66,557.2
-22.5,66,556.7
-22.5,66,556.7
-22.4,66,557.4
-22.4,66,557.4
-22.5,66,556.7
-22.5,66,556.7
-22.3,66,556.7
-22.3,66,556.7
-22.3,66,556.7
-22.3,66,557.2
-22.6,66,557
-22.6,66,557
-22.5,66,557
-22.5,66,558
-22.5,66,557
-22.5,66,557
-22.5,66,557.2
-22.3,66,557
-22.4,66,556.7
-22.5,66,557
-22.4,66,557.2
-22.4,66,557.2
-22.4,66,557.2
-22.4,66,557.2
-22.4,66,557.2
-22.4,66,557.2
-22.3,66,556.7
-22.3,66,556.7
-22.4,66,557
-22.5,66,556.7
-23.8,66,557
